record_id,source,group,test_standard,LL,PL,PI,fines_pct,sand_pct,energy_kJm3,Gs,MDD_Mgm3,OMC_frac
fs206_Soil I_MP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430626,MP,33.0,14.0,19.0,85.0,,2693.3,2.8,1.9673802242609584,0.1173
fs206_Soil I_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430624,RSP,33.0,14.0,19.0,85.0,,355.2,2.8,1.743119266055046,0.171
fs206_Soil I_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430625,SP,33.0,14.0,19.0,85.0,,592.5,2.8,1.8042813455657487,0.1691
fs206_Soil J_MP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430629,MP,31.0,13.0,18.0,74.0,,2693.3,2.8,1.9775739041794085,0.1341
fs206_Soil J_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430627,RSP,31.0,13.0,18.0,74.0,,355.2,2.8,1.7533129459734962,0.1723
fs206_Soil J_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430628,SP,31.0,13.0,18.0,74.0,,592.5,2.8,1.8042813455657487,0.1509
fs206_Soil K_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430630,RSP,24.0,13.0,11.0,62.0,,355.2,2.8,1.8960244648318043,0.1331
fs206_Soil K_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430631,SP,24.0,13.0,11.0,62.0,,592.5,2.8,2.0489296636085625,0.086
fs206_Soil L_MP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430635,MP,43.0,17.0,26.0,89.0,,2693.3,2.78,1.8960244648318043,0.1404
fs206_Soil L_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430633,RSP,43.0,17.0,26.0,89.0,,355.2,2.78,1.6819571865443423,0.2006
fs206_Soil L_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430634,SP,43.0,17.0,26.0,89.0,,592.5,2.78,1.6309887869520896,0.198
fs206_Soil M_MP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430638,MP,32.0,18.0,14.0,85.0,,2693.3,2.8,2.099898063200816,0.1017
fs206_Soil M_RSP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430636,RSP,32.0,18.0,14.0,85.0,,355.2,2.8,1.8042813455657487,0.159
fs206_Soil M_SP,figshare:10.6084/m9.figshare.32955851,https://doi.org/10.1346/CCMN.1995.0430637,SP,32.0,18.0,14.0,85.0,,592.5,2.8,1.885830784913353,0.1147
fs206_Thokkottu_MP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",MP,37.7,27.500000000000004,10.2,3.4,,2693.3,2.51,1.7227319062181443,0.124
fs206_Thokkottu_SP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",SP,37.7,27.500000000000004,10.2,3.4,,592.5,2.51,1.620795107033639,0.144
fs206_Ucchila_MP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",MP,32.3,25.0,7.3,2.4,,2693.3,2.48,1.875637104994903,0.103
fs206_Ucchila_SP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",SP,32.3,25.0,7.3,2.4,,592.5,2.48,1.6615698267074417,0.114
fs206_Udupi_MP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",MP,35.8,27.1,8.7,3.4,,2693.3,2.62,1.875637104994903,0.098
fs206_Udupi_SP,figshare:10.6084/m9.figshare.32955851,"Bhagyashree, udayshankar",SP,35.8,27.1,8.7,3.4,,592.5,2.62,1.600407747196738,0.109
fs206_Valandhur_MP,figshare:10.6084/m9.figshare.32955851,http://hdl.handle.net/10603/640123,MP,43.3,34.5,8.8,56.2,,2693.3,2.3,1.6483180428134558,0.131
fs206_Valandhur_SP,figshare:10.6084/m9.figshare.32955851,http://hdl.handle.net/10603/640113,SP,43.3,34.5,8.8,56.2,,592.5,2.3,1.5902140672782874,0.15
fs206_Weathered clay_MP,figshare:10.6084/m9.figshare.32955851,doi:10.3208/sandf.48.138,MP,63.5,32.6,30.9,55.7,,2693.3,2.63,1.6513761467889907,0.203
fs206_Weathered clay_RSP,figshare:10.6084/m9.figshare.32955851,doi:10.3208/sandf.48.135,RSP,63.5,32.6,30.9,55.7,,355.2,2.63,1.4413863404689091,0.307
fs206_Weathered clay_SP,figshare:10.6084/m9.figshare.32955851,doi:10.3208/sandf.48.136,SP,63.5,32.6,30.9,55.7,,592.5,2.63,1.533129459734964,0.272
gun_1,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,54.5,24.44,30.06,63.5,30.75,592.5,2.68,1.531090723751274,0.2079
gun_10,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,55.6,27.48,28.12,75.0,15.98,592.5,2.68,1.5718654434250765,0.24
gun_103,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,45.5,23.96,21.54,31.0,55.4,592.5,2.68,1.7380224260958206,0.182
gun_104,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,37.7,20.19,17.51,38.0,37.7,592.5,2.68,1.8216106014271152,0.1605
gun_105,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,43.0,24.46,18.54,37.0,32.32,592.5,2.68,1.7339449541284404,0.174
gun_106,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,33.9,18.89,15.009999999999998,23.0,69.09,592.5,2.68,1.827726809378185,0.148
gun_107,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,39.05,25.2,13.849999999999998,33.5,37.4,592.5,2.68,1.709480122324159,0.185
gun_108,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,42.45,25.96,16.490000000000002,45.5,30.9,592.5,2.68,1.715596330275229,0.178
gun_109,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,33.7,23.48,10.220000000000002,40.0,57.0,592.5,2.68,1.859327217125382,0.138
gun_110,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,34.1,21.82,12.28,39.0,37.7,592.5,2.68,1.845056065239552,0.143
gun_111,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,32.5,19.75,12.75,41.0,45.75,592.5,2.68,1.8899082568807333,0.132
gun_112,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,36.5,21.5,15.0,32.0,47.63,592.5,2.68,1.694189602446483,0.1639999999999999
gun_113,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,36.2,22.55,13.650000000000002,42.0,48.68,592.5,2.68,1.91131498470948,0.1169999999999999
gun_114,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,33.6,20.42,13.18,33.0,53.29,592.5,2.68,1.8807339449541285,0.125
gun_115,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,30.4,16.92,13.479999999999997,38.0,52.93,592.5,2.68,1.9694189602446484,0.109
gun_119,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,36.8,15.86,20.94,45.0,45.5,592.5,2.68,1.836901121304791,0.146
gun_12,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,53.85,27.46,26.39,57.0,23.75,592.5,2.68,1.6452599388379203,0.2155
gun_121,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,35.15,20.05,15.099999999999998,19.0,48.95,592.5,2.68,1.9255861365953109,0.124
gun_122,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,23.1,15.73,7.370000000000001,15.0,54.18,592.5,2.68,2.015290519877676,0.093
gun_123,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,25.0,16.45,8.55,27.0,59.84,592.5,2.68,2.019367991845056,0.107
gun_124,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,32.0,16.16,15.84,24.0,49.04,592.5,2.68,2.0336391437308867,0.1
gun_125,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,30.8,15.74,15.06,42.0,52.48,592.5,2.68,1.9694189602446484,0.105
gun_126,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,41.4,24.59,16.81,47.0,41.77,592.5,2.68,1.7849133537206932,0.156
gun_127,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,68.3,26.7,41.6,72.97,27.03,592.5,2.68,1.6666666666666667,0.215
gun_128,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,44.3,23.6,20.7,38.66,61.34,592.5,2.68,1.8267074413863404,0.17
gun_129,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,82.5,31.2,51.3,85.28999999999999,14.71,592.5,2.68,1.5891946992864423,0.228
gun_13,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,52.9,27.23,25.67,57.0,41.16,592.5,2.68,1.63914373088685,0.175
gun_131,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,87.5,32.3,55.2,92.39,7.61,592.5,2.68,1.54638124362895,0.24
gun_133,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,75.5,31.0,44.5,78.95,21.05,592.5,2.68,1.5606523955147809,0.23
gun_135,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,58.9,23.6,35.3,62.4,37.6,592.5,2.68,1.6901121304791027,0.195
gun_136,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,63.8,28.3,35.5,68.05,31.95,592.5,2.68,1.5983690112130478,0.21
gun_137,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,54.5,24.44,30.06,56.71,43.29,592.5,2.68,1.7604485219164117,0.1939999999999999
gun_138,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,70.4,25.0,45.400000000000006,78.76,21.24,592.5,2.68,1.6330275229357798,0.205
gun_14,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,49.1,25.2,23.9,66.0,30.23,592.5,2.68,1.6085626911314983,0.173
gun_140,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,66.5,26.25,40.25,69.24,30.76,592.5,2.68,1.565749235474006,0.2
gun_143,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,44.5,20.6,23.9,37.96,62.04,592.5,2.68,1.762487257900102,0.16
gun_144,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,67.9,25.0,42.900000000000006,70.19,29.81,592.5,2.68,1.6085626911314983,0.212
gun_145,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,58.7,24.3,34.400000000000006,60.81,39.19,592.5,2.68,1.6778797145769624,0.2
gun_146,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,68.4,28.7,39.7,75.21000000000001,24.79,592.5,2.68,1.584097859327217,0.22
gun_147,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,60.3,23.8,36.5,63.54,36.46,592.5,2.68,1.5973496432212029,0.2
gun_148,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,69.5,27.8,41.7,81.76,18.24,592.5,2.68,1.623853211009174,0.22
gun_15,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,43.9,24.4,19.5,70.0,25.3,592.5,2.68,1.6921508664627931,0.16
gun_152,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,67.5,28.6,38.9,77.85,22.15,592.5,2.68,1.5575942915392456,0.205
gun_155,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,44.3,23.8,20.5,35.55,64.45,592.5,2.68,1.7257900101936798,0.17
gun_156,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,43.7,23.8,19.9,33.19,66.81,592.5,2.68,1.8950050968399592,0.15
gun_157,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,60.8,26.7,34.099999999999994,67.19,32.81,592.5,2.68,1.7145769622833842,0.205
gun_158,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,43.8,21.8,22.0,36.02,63.98,592.5,2.68,1.8501529051987768,0.15
gun_159,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,56.8,23.6,33.2,57.15,42.85,592.5,2.68,1.7145769622833842,0.192
gun_16,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,47.15,21.78,25.37,65.0,24.94,592.5,2.68,1.6503567787971458,0.174
gun_161,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,54.0,27.8,26.2,62.6,37.4,592.5,2.68,1.7370030581039753,0.168
gun_164,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,39.7,18.6,21.1,46.37,53.63,592.5,2.68,1.8501529051987768,0.145
gun_166,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,57.8,23.2,34.599999999999994,59.620000000000005,40.38,592.5,2.68,1.672782874617737,0.19
gun_167,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,56.3,22.7,33.599999999999994,60.0,40.0,592.5,2.68,1.7512742099898062,0.19
gun_169,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,58.5,24.29,34.21,60.89,39.11,592.5,2.68,1.6483180428134558,0.195
gun_170,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,55.0,19.6,35.4,50.33,49.67,592.5,2.68,1.7686034658511722,0.18
gun_171,figshare:10.6084/m9.figshare.28681187,Hussain (2016),SP,65.0,21.6,43.4,78.78999999999999,21.21,592.5,2.68,1.6177370030581038,0.205
gun_172,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,21.0,16.0,5.0,12.0,35.0,592.5,2.68,2.252803261977574,0.065
gun_174,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,37.0,16.0,21.0,7.0,9.0,592.5,2.68,2.028542303771661,0.0905
gun_175,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,26.0,11.0,15.0,8.0,15.0,592.5,2.68,2.079510703363914,0.1
gun_178,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,27.0,13.0,14.0,12.0,19.0,592.5,2.68,2.0897043832823647,0.09
gun_179,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,24.0,13.0,11.0,7.0,46.0,592.5,2.68,1.99796126401631,0.12
gun_18,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,46.35,25.45,20.9,56.0,33.89,592.5,2.68,1.7196738022426097,0.1989999999999999
gun_180,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,26.0,15.0,11.0,6.0,12.0,592.5,2.68,2.110091743119266,0.08
gun_181,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,24.0,14.0,10.0,10.0,18.0,592.5,2.68,2.1916411824668702,0.08
gun_183,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,31.0,17.0,14.0,5.0,15.0,592.5,2.68,2.099898063200816,0.09
gun_184,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,21.0,12.0,9.0,12.0,41.0,592.5,2.68,2.059123343527013,0.099
gun_185,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,44.0,22.0,22.0,7.0,4.0,592.5,2.68,1.743119266055046,0.18
gun_186,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,19.0,13.0,6.0,8.0,40.0,592.5,2.68,1.99796126401631,0.095
gun_187,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,31.0,21.0,10.0,6.0,25.0,592.5,2.68,1.926605504587156,0.13
gun_188,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,38.0,21.0,17.0,9.0,27.0,592.5,2.68,1.9164118246687047,0.13
gun_189,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,30.0,18.0,12.0,6.0,14.0,592.5,2.68,2.018348623853211,0.1
gun_19,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,48.25,25.47,22.78,53.0,42.44,592.5,2.68,1.777777777777778,0.172
gun_190,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,40.0,26.0,14.0,10.0,26.0,592.5,2.68,1.6819571865443423,0.2
gun_192,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,28.0,17.0,11.0,3.0,9.0,592.5,2.68,2.1508664627930685,0.085
gun_194,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,20.0,12.0,8.0,4.0,18.0,592.5,2.68,2.0489296636085625,0.06
gun_195,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,37.0,19.0,18.0,4.0,8.0,592.5,2.68,2.059123343527013,0.1
gun_197,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,22.0,11.0,11.0,4.0,18.0,592.5,2.68,2.1610601427115186,0.08
gun_198,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,25.0,19.0,6.0,2.0,2.0,592.5,2.68,2.0489296636085625,0.11
gun_199,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,26.0,15.0,11.0,26.0,14.0,592.5,2.68,1.9164118246687047,0.14
gun_2,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,56.75,23.49,33.260000000000005,74.0,24.45,592.5,2.68,1.4301732925586137,0.25
gun_20,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,47.55,25.9,21.65,57.0,38.58,592.5,2.68,1.7420998980632008,0.1639999999999999
gun_200,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,53.0,19.0,34.0,18.0,15.0,592.5,2.68,1.99796126401631,0.11
gun_202,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,29.0,14.0,15.0,18.0,18.0,592.5,2.68,2.079510703363914,0.1
gun_203,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,52.0,31.0,21.0,17.0,16.0,592.5,2.68,1.4882772680937817,0.23
gun_204,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,62.0,33.0,29.0,31.0,10.0,592.5,2.68,1.3353720693170232,0.3
gun_205,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,47.0,30.0,17.0,14.0,14.0,592.5,2.68,1.5188583078491336,0.275
gun_206,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,32.0,14.0,18.0,26.0,31.0,592.5,2.68,1.9164118246687047,0.14
gun_207,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,45.0,27.0,18.0,28.0,31.0,592.5,2.68,1.6615698267074417,0.19
gun_208,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,30.0,14.0,16.0,19.0,36.0,592.5,2.68,2.038735983690112,0.1
gun_209,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,27.0,16.0,11.0,24.0,35.0,592.5,2.68,1.9775739041794085,0.1
gun_21,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,44.1,21.72,22.380000000000003,50.0,27.23,592.5,2.68,1.8053007135575945,0.166
gun_210,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,35.0,19.0,16.0,16.0,16.0,592.5,2.68,1.9367991845056065,0.11
gun_213,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,25.0,13.0,12.0,14.0,29.0,592.5,2.68,1.8960244648318043,0.14
gun_214,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,39.0,19.0,20.0,26.0,22.0,592.5,2.68,1.8042813455657487,0.16
gun_215,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,26.0,12.0,14.0,17.0,33.0,592.5,2.68,2.110091743119266,0.09
gun_216,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,26.0,15.0,11.0,35.0,27.0,592.5,2.68,1.946992864424057,0.13
gun_217,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,34.0,21.0,13.0,22.0,37.0,592.5,2.68,1.8960244648318043,0.135
gun_219,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,28.0,16.0,12.0,19.0,27.0,592.5,2.68,2.018348623853211,0.115
gun_22,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,40.15,25.67,14.479999999999997,59.0,35.62,592.5,2.68,1.838939857288481,0.163
gun_220,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,33.0,16.0,17.0,46.0,26.0,592.5,2.68,1.9164118246687047,0.14
gun_221,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,25.0,13.0,12.0,13.0,24.0,592.5,2.68,2.069317023445464,0.09
gun_222,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,30.0,16.0,14.0,21.0,39.0,592.5,2.68,1.99796126401631,0.11
gun_223,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,33.0,18.0,15.0,30.0,28.0,592.5,2.68,1.743119266055046,0.155
gun_224,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,39.0,22.0,17.0,14.0,24.0,592.5,2.68,1.8960244648318043,0.139
gun_225,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,25.0,13.0,12.0,28.0,72.0,592.5,2.68,1.9062181447502544,0.135
gun_226,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,34.0,25.0,9.0,11.0,60.0,592.5,2.68,1.8042813455657487,0.14
gun_227,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,35.0,19.0,16.0,11.0,60.0,592.5,2.68,1.763506625891947,0.17
gun_228,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,25.0,18.0,7.0,10.0,48.0,592.5,2.68,2.0489296636085625,0.09
gun_229,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,40.0,23.0,17.0,3.0,53.0,592.5,2.68,1.6513761467889907,0.21
gun_23,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,39.45,24.09,15.360000000000005,55.0,36.8,592.5,2.68,1.6595310907237513,0.188
gun_230,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,26.0,13.0,13.0,14.0,66.0,592.5,2.68,1.9062181447502544,0.11
gun_231,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,53.0,34.0,19.0,21.0,46.0,592.5,2.68,1.365953109072375,0.32
gun_232,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,39.0,18.0,21.0,49.0,49.0,592.5,2.68,1.7737003058103973,0.16
gun_233,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,23.0,12.0,11.0,21.0,79.0,592.5,2.68,1.82466870540265,0.14
gun_234,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,37.0,15.0,22.0,35.0,63.0,592.5,2.68,1.9164118246687047,0.13
gun_235,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,27.0,10.0,17.0,30.0,57.0,592.5,2.68,2.069317023445464,0.095
gun_236,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,47.0,19.0,28.0,31.0,61.0,592.5,2.68,1.7737003058103973,0.17
gun_237,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,32.0,12.0,20.0,23.0,70.0,592.5,2.68,1.926605504587156,0.12
gun_238,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,28.0,15.0,13.0,33.0,45.0,592.5,2.68,1.957186544342508,0.119
gun_239,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,21.0,11.0,10.0,30.0,44.0,592.5,2.68,2.038735983690112,0.1
gun_24,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,44.7,24.64,20.06,52.0,37.28,592.5,2.68,1.6228338430173292,0.184
gun_240,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,25.0,12.0,13.0,43.0,40.0,592.5,2.68,1.9164118246687047,0.11
gun_241,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,22.0,10.0,12.0,31.0,45.0,592.5,2.68,2.038735983690112,0.1
gun_242,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,30.0,17.0,13.0,14.0,45.0,592.5,2.68,2.099898063200816,0.08
gun_243,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,83.0,43.0,40.0,21.0,61.0,592.5,2.68,1.294597349643221,0.32
gun_244,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,41.0,22.0,19.0,48.0,51.0,592.5,2.68,1.6615698267074417,0.19
gun_245,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,32.0,20.0,12.0,44.0,38.0,592.5,2.68,1.783893985728848,0.17
gun_246,figshare:10.6084/m9.figshare.28681187,Ölmez (2007),SP,29.0,14.0,15.0,39.0,43.0,592.5,2.68,1.9367991845056065,0.14
gun_247,figshare:10.6084/m9.figshare.28681187,Soycan (2008),SP,57.0,24.0,33.0,98.0,2.0,592.5,2.68,1.6819571865443423,0.22
gun_248,figshare:10.6084/m9.figshare.28681187,Soycan (2008),SP,45.0,28.0,17.0,53.0,33.0,592.5,2.68,1.7227319062181443,0.17
gun_249,figshare:10.6084/m9.figshare.28681187,Soycan (2008),SP,32.0,16.0,16.0,55.0,41.0,592.5,2.68,1.7737003058103973,0.16
gun_25,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,41.7,23.65,18.050000000000004,74.0,23.91,592.5,2.68,1.6371049949031595,0.192
gun_250,figshare:10.6084/m9.figshare.28681187,Soycan (2008),SP,48.0,22.0,26.0,92.0,3.0,592.5,2.68,1.6106014271151885,0.22
gun_251,figshare:10.6084/m9.figshare.28681187,Soycan (2008),SP,35.0,17.0,18.0,50.0,48.0,592.5,2.68,1.8348623853211008,0.13
gun_252,figshare:10.6084/m9.figshare.28681187,Soycan (2008),SP,32.0,12.0,20.0,51.0,48.0,592.5,2.68,1.8144750254842,0.15
gun_253,figshare:10.6084/m9.figshare.28681187,Soycan (2008),SP,42.0,22.0,20.0,78.0,21.0,592.5,2.68,1.5800203873598369,0.21
gun_254,figshare:10.6084/m9.figshare.28681187,Soycan (2008),SP,42.0,15.0,27.0,53.0,9.0,592.5,2.68,1.7329255861365953,0.17
gun_255,figshare:10.6084/m9.figshare.28681187,Soycan (2008),SP,30.0,12.0,18.0,52.0,40.0,592.5,2.68,1.9062181447502544,0.13
gun_256,figshare:10.6084/m9.figshare.28681187,Soycan (2008),SP,37.0,18.0,19.0,73.0,27.0,592.5,2.68,1.7329255861365953,0.19
gun_257,figshare:10.6084/m9.figshare.28681187,Soycan (2008),SP,40.0,18.0,22.0,65.0,30.0,592.5,2.68,1.7737003058103973,0.17
gun_258,figshare:10.6084/m9.figshare.28681187,Soycan (2008),SP,41.0,21.0,20.0,67.0,31.0,592.5,2.68,1.6717635066258918,0.185
gun_259,figshare:10.6084/m9.figshare.28681187,Soycan (2008),SP,31.0,15.0,16.0,56.0,40.0,592.5,2.68,1.855249745158002,0.14
gun_26,figshare:10.6084/m9.figshare.28681187,Günaydın et. al. (2009),SP,40.0,23.09,16.91,64.0,29.72,592.5,2.68,1.6850152905198776,0.179
gun_260,figshare:10.6084/m9.figshare.28681187,Soycan (2008),SP,33.0,16.0,17.0,41.0,49.0,592.5,2.68,1.885830784913353,0.15
gun_261,figshare:10.6084/m9.figshare.28681187,Soycan (2008),SP,36.0,16.0,20.0,64.0,27.0,592.5,2.68,1.7227319062181443,0.2
