record_id,source,reference_or_doi,test_standard,energy_kJm3,gravel_pct,sand_pct,silt_pct,clay_pct,fines_pct,D10,D30,D50,D60,Cu,Cc,LL,PL,PI,uscs,Gs,Gs_imputed,MDD_Mgm3,OMC_frac,S_opt
tr_0109,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,5.8,62.8,,,31.4,,,,,,,31.4,21.0,10.4,,2.68,True,1.957186544342508,0.081,0.5877948891521413
tr_0110,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,14.0,59.3,,,26.7,,,,,,,33.0,21.8,11.2,,2.68,True,2.0846075433231395,0.092,0.8632639364470612
tr_0111,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,15.8,55.1,,,29.0,,,,,,,25.0,13.0,12.0,,2.68,True,2.1508664627930685,0.0764,0.8322931340063187
tr_0112,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,14.3,54.9,,,30.8,,,,,,,30.0,19.2,10.8,,2.68,True,2.038735983690112,0.084,0.7157118331531755
tr_0113,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,12.5,61.0,,,26.5,,,,,,,28.0,16.7,11.3,,2.68,True,2.059123343527013,0.0803999999999999,0.7146079989492334
tr_0114,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,11.7,57.6,,,30.7,,,,,,,29.0,19.15,9.85,,2.68,True,2.028542303771661,0.084,0.7009901733742248
tr_0115,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,19.5,56.0,,,24.5,,,,,,,26.5,14.8,11.7,,2.68,True,2.2324159021406724,0.0698,0.9330194042087996
tr_0117,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,21.0,51.0,,,28.0,,,,,,,28.6,17.8,10.8,,2.68,True,2.1610601427115186,0.0796,0.8883777795238466
tr_0118,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,22.0,54.0,,,24.0,,,,,,,25.6,18.3,7.3,,2.68,True,2.2426095820591234,0.07,0.9618719119977626
tr_0119,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,14.8,60.9,,,24.3,,,,,,,29.7,18.95,10.75,,2.68,True,2.09480122324159,0.08,0.7674749163879592
tr_0121,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,15.8,57.0,,,27.2,,,,,,,26.0,15.2,10.8,,2.68,True,2.1610601427115186,0.073,0.8147183153924723
tr_0122,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,41.3,28.6,,,30.1,,,,,,,28.0,14.0,14.0,,2.68,True,2.1202854230377164,0.06,0.6091352808333936
tr_0123,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,14.1,52.6,,,33.3,,,,,,,30.0,15.0,15.0,,2.68,True,2.059123343527013,0.08,0.7110527352728699
tr_0124,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,17.0,51.6,,,31.4,,,,,,,25.0,14.0,11.0,,2.68,True,2.1610601427115186,0.08,0.8928419894712025
tr_0125,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,16.5,57.4,,,26.1,,,,,,,29.0,15.0,14.0,,2.68,True,2.099898063200816,0.08,0.7761017783088502
tr_0126,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,14.6,51.7,,,33.7,,,,,,,33.0,16.0,17.0,,2.68,True,2.099898063200816,0.08,0.7761017783088502
tr_0127,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.6,27.7,,,71.7,,,,,,,23.0,13.0,10.0,,2.68,True,2.130479102956167,0.08,0.8312235660755353
tr_0128,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,6.1,42.3,,,51.6,,,,,,,29.0,14.0,15.0,,2.68,True,2.099898063200816,0.08,0.7761017783088502
tr_0129,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,3.6,73.3,,,23.1,,,,,,,27.0,14.0,13.0,,2.68,True,2.018348623853211,0.09,0.7357737104825287
tr_0130,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,4.8,57.5,,,37.7,,,,,,,30.0,15.0,15.0,,2.68,True,2.130479102956167,0.09,0.9351265118349772
tr_0131,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,69.0,12.7,,,18.3,,,,,,,30.0,15.0,15.0,,2.68,True,2.099898063200816,0.08,0.7761017783088502
tr_0132,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,11.5,72.3,,,16.2,,,,,,,30.0,16.0,14.0,,2.68,True,2.059123343527013,0.09,0.7999343271819787
tr_0133,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,5.6,64.0,,,30.4,,,,,,,31.0,16.0,15.0,,2.68,True,2.059123343527013,0.08,0.7110527352728699
tr_0134,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,37.5,,,62.5,,,,,,,54.8,27.4,27.4,,2.68,True,1.8144750254842,0.168,0.9438771376077636
tr_0135,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,5.02,34.58,,,60.4,,,,,,,58.7,16.480000000000004,42.22,,2.68,True,1.6717635066258918,0.17,0.7554333319852791
tr_0137,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,8.5,,,91.5,,,,,,,63.0,31.0,32.0,,2.68,True,1.27420998980632,0.35,0.8502044841488526
tr_0139,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,2.0,32.5,,,65.5,,,,,,,82.5,32.8,49.7,,2.68,True,1.6106014271151885,0.196,0.7911145003240935
tr_0140,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,11.0,,,89.0,,,,,,,94.0,36.0,58.0,,2.68,True,1.3557594291539246,0.354,0.9713009206515378
tr_0141,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,11.0,,,89.0,,,,,,,75.0,32.0,43.0,,2.68,True,1.4984709480122322,0.28,0.951692721813852
tr_0142,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,9.0,,,91.0,,,,,,,48.0,26.0,22.0,,2.68,True,1.6411824668705404,0.2,0.8468029987832163
tr_0143,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,2.0,27.0,,,71.0,,,,,,,49.0,24.0,25.0,,2.68,True,1.7227319062181443,0.196,0.9453115815478972
tr_0144,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,9.0,39.0,,,52.0,,,,,,,59.0,34.0,25.0,,2.68,True,1.7227319062181443,0.19,0.9163734719086756
tr_0145,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,0.0,,,100.0,,,,,,,47.2,32.0,15.200000000000005,,2.68,True,1.5800203873598369,0.23,0.885402379805019
tr_0146,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,22.0,18.0,,,60.0,,,,,,,24.6,15.3,9.3,,2.68,True,1.5902140672782876,0.185,0.7234706476596702
tr_0147,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,19.0,24.0,,,57.0,,,,,,,29.3,18.4,10.900000000000002,,2.68,True,1.743119266055046,0.182,0.9075048962005484
tr_0148,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,24.0,19.0,,,57.0,,,,,,,26.0,11.9,14.1,,2.68,True,1.661569826707441,0.152,0.6646082395804136
tr_0149,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,18.0,28.0,,,54.0,,,,,,,30.0,12.3,17.7,,2.68,True,1.855249745158002,0.142,0.8560577445988032
tr_0150,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,17.0,,,83.0,,,,,,,36.5,20.9,15.6,,2.68,True,1.7940876656472988,0.162,0.87923045059143
tr_0151,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,33.3,,,66.67,,,,,,,34.04,25.75,8.29,,2.68,True,1.549439347604485,0.1889999999999999,0.6941883362787169
tr_0152,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,3.0,35.5,,,61.5,,,,,,,45.2,22.3,22.9,,2.68,True,1.8144750254842,0.123,0.6910529043199698
tr_0153,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,26.0,,,74.0,,,,,,,56.0,27.0,29.0,,2.68,True,1.5392456676860344,0.248,0.896813811345033
tr_0154,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,21.0,,,79.0,,,,,,,59.0,31.0,28.0,,2.68,True,1.4984709480122322,0.261,0.8871135728336265
tr_0155,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,8.0,,,92.0,,,,,,,57.8,21.700000000000003,36.1,,2.68,True,1.6106014271151885,0.22,0.8879856636290844
tr_0156,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,13.0,,,87.0,,,,,,,32.6,20.6,12.0,,2.68,True,1.8756371049949032,0.15,0.9373954478633344
tr_0157,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,40.14,,,59.86,,,,,,,43.5,26.78,16.72,,2.68,True,1.6411824668705404,0.216,0.9145472386858736
tr_0159,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,12.400000000000006,65.5,,,22.1,,,,,,,31.9,16.9,15.0,,2.68,True,2.0081549439347604,0.092,0.7369715360805971
tr_0160,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,14.299999999999995,55.5,,,30.2,,,,,,,33.6,18.6,15.0,,2.68,True,2.018348623853211,0.094,0.7684747642817523
tr_0161,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,21.90000000000001,50.6,,,27.5,,,,,,,34.0,20.0,14.0,,2.68,True,1.98776758409786,0.094,0.723396359780881
tr_0162,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,15.400000000000006,64.3,,,20.3,,,,,,,33.2,20.200000000000003,13.0,,2.68,True,1.926605504587156,0.099,0.6784851436921578
tr_0163,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,10.900000000000006,67.3,,,21.8,,,,,,,32.0,17.0,15.0,,2.68,True,1.9775739041794085,0.098,0.739422998780983
tr_0164,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,5.0,70.4,,,24.6,,,,,,,32.0,18.5,13.5,,2.68,True,1.9367991845056065,0.086,0.6006364185000274
tr_0165,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,8.600000000000009,68.6,,,22.8,,,,,,,31.8,15.8,16.0,,2.68,True,1.926605504587156,0.094,0.6442182172430589
tr_0166,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,6.899999999999992,71.9,,,21.2,,,,,,,32.0,17.0,15.0,,2.68,True,2.059123343527013,0.09,0.7999343271819787
tr_0167,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,13.800000000000011,59.8,,,26.4,,,,,,,33.0,18.0,15.0,,2.68,True,2.059123343527013,0.091,0.8088224863728896
tr_0168,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,8.299999999999997,62.5,,,29.2,,,,,,,33.1,19.0,14.1,,2.68,True,2.0489296636085625,0.09,0.7831168831168824
tr_0169,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,7.799999999999997,71.9,,,20.3,,,,,,,33.3,16.999999999999996,16.3,,2.68,True,2.0489296636085625,0.0901,0.7839870129870123
tr_0170,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,21.200000000000003,58.6,,,20.2,,,,,,,33.8,20.3,13.5,,2.68,True,2.1202854230377164,0.089,0.903550666569534
tr_0171,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,15.600000000000009,64.1,,,20.3,,,,,,,33.9,19.8,14.1,,2.68,True,2.069317023445464,0.083,0.7537444080924086
tr_0172,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,2.0999999999999943,74.2,,,23.7,,,,,,,32.3,17.099999999999998,15.2,,2.68,True,2.059123343527013,0.086,0.7643816904183351
tr_0173,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,8.899999999999991,69.9,,,21.2,,,,,,,33.1,17.900000000000002,15.2,,2.68,True,2.059123343527013,0.086,0.7643816904183351
tr_0174,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,4.199999999999989,73.2,,,22.6,,,,,,,33.2,19.000000000000004,14.2,,2.68,True,2.0897043832823647,0.089,0.8443841956206388
tr_0175,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,2.800000000000012,74.6,,,22.6,,,,,,,33.2,18.4,14.8,,2.68,True,2.069317023445464,0.083,0.7537444080924086
tr_0176,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,8.299999999999997,67.5,,,24.2,,,,,,,32.0,16.0,16.0,,2.68,True,2.059123343527013,0.086,0.7643816904183351
tr_0197,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,5.75,30.75,,,63.5,,,,,,,64.5,22.200000000000003,42.3,,2.68,True,1.4260958205912333,0.306,0.9326969953173774
tr_0198,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,1.55,24.45,,,74.0,,,,,,,66.3,21.849999999999994,44.45,,2.68,True,1.3904179408766564,0.316,0.9130998197742434
tr_0199,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,3.36,24.14,,,72.5,,,,,,,68.2,22.15000000000001,46.05,,2.68,True,1.3547400611620797,0.326,0.893114823703157
tr_0200,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,1.23,19.27,,,79.5,,,,,,,57.9,22.5,35.4,,2.68,True,1.5229357798165135,0.278,0.9806267047256576
tr_0201,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,10.5,33.5,,,56.0,,,,,,,54.1,23.1,31.0,,2.68,True,1.5616717635066255,0.267,0.9992324351915988
tr_0202,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,9.65,29.35,,,61.0,,,,,,,62.0,22.25,39.75,,2.68,True,1.4475025484199795,0.296,0.9316650676547452
tr_0203,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,18.22,21.78,,,60.0,,,,,,,55.9,21.3,34.6,,2.68,True,1.5259938837920488,0.2769999999999999,0.981655819376722
tr_0204,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,1.65,23.35,,,75.0,,,,,,,62.7,22.15000000000001,40.55,,2.68,True,1.4576962283384305,0.296,0.946050638823098
tr_0205,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,1.65,23.35,,,75.0,,,,,,,58.2,23.1,35.1,,2.68,True,1.4974515800203871,0.285,0.9671938142197088
tr_0206,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,9.02,15.98,,,75.0,,,,,,,59.6,21.15,38.45,,2.68,True,1.4220183486238531,0.307,0.9300452158693114
tr_0207,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,16.85,23.15,,,60.0,,,,,,,64.3,21.4,42.9,,2.68,True,1.4250764525993884,0.309,0.9404033531533288
tr_0208,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,19.25,23.75,,,57.0,,,,,,,58.3,23.15,35.15,,2.68,True,1.454638124362895,0.297,0.944891288433382
tr_0209,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,1.84,41.16,,,57.0,,,,,,,56.2,22.90000000000001,33.3,,2.68,True,1.5229357798165135,0.278,0.9806267047256576
tr_0210,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,1.0,,,99.0,,,,,,,61.2,24.85,36.35,,2.68,True,1.3506625891946993,0.327,0.8904185326053616
tr_0211,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,8.0,18.0,,,74.0,,,,,,,51.8,23.05,28.75,,2.68,True,1.5586136595310909,0.268,0.9982809977456186
tr_0218,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,10.599999999999994,29.10000000000001,,,60.3,,,,,,,62.4,24.7,37.7,,2.68,True,1.3863404689092762,0.314,0.9018085542282598
tr_0219,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.2000000000000028,20.0,,,79.8,,,,,,,66.3,25.16,41.14,,2.68,True,1.3353720693170232,0.3339999999999999,0.888958364921005
tr_0221,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,10.099999999999994,36.2,,,53.7,,,,,,,63.4,24.3,39.1,,2.68,True,1.4067278287461773,0.317,0.9386050533192428
tr_0222,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,5.200000000000003,41.0,,,53.8,,,,,,,58.3,24.8,33.5,,2.68,True,1.5208970438328235,0.273,0.9600088648116224
tr_0223,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,10.099999999999994,31.60000000000001,,,58.3,,,,,,,50.8,24.0,26.8,,2.68,True,1.6585117227319062,0.2269999999999999,0.9877472058119108
tr_0224,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,10.099999999999994,27.000000000000007,,,62.9,,,,,,,52.8,23.3,29.5,,2.68,True,1.6472986748216103,0.23,0.983241599873652
tr_0225,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,5.099999999999994,27.200000000000003,,,67.7,,,,,,,54.5,21.85,32.65,,2.68,True,1.632008154943935,0.2339999999999999,0.9765962960080924
tr_0226,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,5.099999999999994,22.5,,,72.4,,,,,,,53.3,21.4,31.9,,2.68,True,1.6432212028542303,0.231,0.9811980965115822
tr_0227,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,5.099999999999994,17.900000000000006,,,77.0,,,,,,,50.8,24.35,26.45,,2.68,True,1.6962283384301733,0.216,0.9981103328221492
tr_0228,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,5.0,13.400000000000006,,,81.6,,,,,,,53.5,20.200000000000003,33.3,,2.68,True,1.6432212028542303,0.231,0.9811980965115822
tr_0229,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,5.200000000000003,31.7,,,63.1,,,,,,,52.7,20.40000000000001,32.3,,2.68,True,1.6809378185524972,0.221,0.9965204064974283
tr_0231,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,19.90000000000001,12.799999999999995,,,67.3,,,,,,,64.5,22.200000000000003,42.3,,2.68,True,1.4260958205912333,0.306,0.9326969953173774
tr_0232,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,19.90000000000001,17.499999999999993,,,62.6,,,,,,,66.3,21.849999999999994,44.45,,2.68,True,1.3904179408766564,0.316,0.9130998197742434
tr_0233,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,20.0,22.0,,,58.0,,,,,,,68.4,22.35000000000001,46.05,,2.68,True,1.3547400611620797,0.326,0.893114823703157
tr_0234,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,20.0,26.6,,,53.4,,,,,,,57.9,22.5,35.4,,2.68,True,1.5229357798165135,0.278,0.9806267047256576
tr_0235,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,24.8,12.700000000000005,,,62.5,,,,,,,54.1,23.1,31.0,,2.68,True,1.5616717635066255,0.267,0.9992324351915988
tr_0236,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,24.90000000000001,17.199999999999996,,,57.9,,,,,,,62.0,22.25,39.75,,2.68,True,1.4780835881753311,0.296,0.9755538216236384
tr_0237,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,24.90000000000001,21.89999999999999,,,53.2,,,,,,,55.9,21.3,34.6,,2.68,True,1.5259938837920488,0.2769999999999999,0.981655819376722
tr_0238,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,29.8,17.1,,,53.1,,,,,,,62.7,22.15000000000001,40.55,,2.68,True,1.4576962283384305,0.296,0.946050638823098
tr_0239,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,29.8,12.5,,,57.7,,,,,,,58.2,23.1,35.1,,2.68,True,1.4974515800203871,0.285,0.9671938142197088
tr_0240,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,13.0,,,87.0,,,,,,,59.6,21.15,38.45,,2.68,True,1.4220183486238531,0.307,0.9300452158693114
tr_0241,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,10.0,,,90.0,,,,,,,64.3,21.4,42.9,,2.68,True,1.414882772680938,0.309,0.9261534792277696
tr_0242,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,6.0,,,94.0,,,,,,,58.3,23.15,35.15,,2.68,True,1.454638124362895,0.297,0.944891288433382
tr_0243,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,37.5,,,62.5,,,,,,,56.2,22.90000000000001,33.3,,2.68,True,1.5229357798165135,0.278,0.9806267047256576
tr_0244,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,5.02,34.58,,,60.4,,,,,,,62.0,22.25,39.75,,2.68,True,1.4475025484199795,0.299,0.9411076190161112
tr_0245,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,5.6,,,94.4,,,,,,,52.4,24.25,28.15,,2.68,True,1.5728848114169214,0.237,0.902375405126694
tr_0246,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,8.5,,,91.5,,,,,,,53.4,24.55,28.85,,2.68,True,1.54841997961264,0.243,0.8911371793023926
tr_0247,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,5.6,,,94.4,,,,,,,54.2,25.15,29.05,,2.68,True,1.4882772680937817,0.258,0.8635015567796896
tr_0248,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,2.0,32.5,,,65.5,,,,,,,50.4,26.3,24.1,,2.68,True,1.4260958205912333,0.267,0.8138238488553587
tr_0249,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,11.0,,,89.0,,,,,,,52.4,26.6,25.8,,2.68,True,1.3476044852191642,0.286,0.7752291826055023
tr_0250,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,11.0,,,89.0,,,,,,,53.8,26.55,27.25,,2.68,True,1.5076452599388377,0.247,0.8512789023372282
tr_0251,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,26.0,,,74.0,,,,,,,52.5,26.6,25.9,,2.68,True,1.6055045871559632,0.223,0.8929900956284152
tr_0257,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,11.23,18.77,,,70.0,,,,,,,32.1,15.1,17.0,,2.68,True,1.5412844036697246,0.264,0.9576487270383498
tr_0261,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,2.5,40.0,,,57.5,,,,,,,33.2,18.450000000000003,14.75,,2.68,True,1.6799184505606524,0.176,0.7923193215639904
tr_0286,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,43.0,34.0,,,23.0,,,,,,,,,0.0,,2.68,True,1.9551478083588167,0.1,0.7228778759070699
tr_0287,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,34.0,,,66.0,,,,,,,,,0.0,,2.68,True,1.6034658511722732,0.1969999999999999,0.7863808423604268
tr_0288,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,41.0,31.0,,,28.0,,,,,,,40.0,24.0,16.0,,2.68,True,1.6585117227319062,0.188,0.8180461440204374
tr_0289,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,52.0,25.0,,,23.0,,,,,,,41.0,22.0,19.0,,2.68,True,1.885830784913353,0.126,0.8018534681932528
tr_0290,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,0.0,54.0,,,46.0,,,,,,,50.0,29.0,21.0,,2.68,True,1.5596330275229358,0.203,0.7573435964624959
tr_0291,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,66.0,25.0,,,9.0,,,,,,,,,0.0,,2.68,True,2.1875637104994903,0.052,0.6190828848223895
tr_0292,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,10.0,31.0,,,59.0,,,,,,,35.0,20.0,15.0,,2.68,True,1.763506625891947,0.138,0.7116421230591272
tr_0293,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,66.0,28.0,,,6.0,,,,,,,,,0.0,,2.68,True,2.246687054026504,0.046,0.6391952573633202
tr_0294,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,44.0,50.0,,,6.0,,,,,,,,,0.0,,2.68,True,2.2222222222222223,0.054,0.7025242718446604
tr_0295,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,60.0,33.0,,,7.0,,,,,,,,,0.0,,2.68,True,2.277268093781855,0.052,0.788018224157132
tr_0296,zenodo:10.5281/zenodo.20737270,Turkiye geotechnical/CBR dataset,SP,592.5,53.0,40.0,,,7.0,,,,,,,,,0.0,,2.68,True,2.2426095820591234,0.049,0.6733103383984338
